regiao;estado;municipio;coduf;codmun;codRegiaoSaude;nomeRegiaoSaude;data;semanaEpi;populacaoTCU2019;casosAcumulado;casosNovos;obitosAcumulado;obitosNovos;Recuperadosnovos;emAcompanhamentoNovos;interior/metropolitana
Sul;RS;;43;;;;2020-07-12;29;11377239;39240;520;962;19;;;
Sul;RS;;43;;;;2020-07-13;29;11377239;39656;416;995;33;;;
Sul;RS;;43;;;;2020-07-14;29;11377239;40993;1337;1060;65;;;
Sul;RS;;43;;;;2020-07-15;29;11377239;42239;1246;1101;41;;;
Sul;RS;;43;;;;2020-07-16;29;11377239;45344;3105;1141;40;;;
Sul;RS;;43;;;;2020-07-17;29;11377239;46710;1366;1166;25;;;
Sul;RS;;43;;;;2020-07-18;29;11377239;46847;137;1229;63;;;
Sul;RS;;43;;;;2020-07-19;30;11377239;47113;266;1252;23;;;
Sul;RS;;43;;;;2020-07-20;30;11377239;47449;336;1285;33;;;
Sul;RS;;43;;;;2020-07-21;30;11377239;49840;2391;1349;64;;;
Sul;RS;;43;;;;2020-07-22;30;11377239;53073;3233;1397;48;;;
Sul;RS;;43;;;;2020-07-23;30;11377239;54841;1768;1456;59;;;
Sul;RS;;43;;;;2020-07-24;30;11377239;57007;2166;1494;38;;;
Sul;RS;;43;;;;2020-07-25;30;11377239;59118;2111;1554;60;;;
Sul;RS;;43;;;;2020-07-26;31;11377239;59779;661;1571;17;;;
Sul;RS;;43;;;;2020-07-27;31;11377239;60044;265;1611;40;;;
Sul;RS;;43;;;;2020-07-28;31;11377239;62347;2303;1680;69;;;
Sul;RS;;43;;;;2020-07-29;31;11377239;64496;2149;1750;70;;;
Sul;RS;;43;;;;2020-07-30;31;11377239;66473;1977;1825;75;;;
Sul;RS;;43;;;;2020-07-31;31;11377239;66692;219;1876;51;;;
Sul;RS;;43;;;;2020-08-01;31;11377239;70456;3764;1947;71;;;
Sul;RS;;43;;;;2020-08-02;32;11377239;71040;584;1974;27;;;
Sul;RS;;43;;;;2020-08-03;32;11377239;71479;439;2016;42;;;
Sul;RS;;43;;;;2020-08-04;32;11377239;73618;2139;2099;83;;;
Sul;RS;;43;;;;2020-08-05;32;11377239;76563;2945;2163;64;;;
Sul;RS;;43;;;;2020-08-06;32;11377239;78837;2274;2231;68;;;
Sul;RS;;43;;;;2020-08-07;32;11377239;79026;189;2282;51;;;
Sul;RS;;43;;;;2020-08-08;32;11377239;83595;4569;2346;64;;;
Sul;RS;;43;;;;2020-08-09;33;11377239;83991;396;2360;14;;;
Sul;RS;;43;;;;2020-08-10;33;11377239;84034;43;2417;57;;;
Sul;RS;;43;;;;2020-08-11;33;11377239;87415;3381;2472;55;;;
Sul;RS;;43;;;;2020-08-12;33;11377239;90049;2634;2540;68;;;
Sul;RS;;43;;;;2020-08-13;33;11377239;92560;2511;2584;44;;;
Sul;RS;;43;;;;2020-08-14;33;11377239;95142;2582;2631;47;;;
Sul;RS;;43;;;;2020-08-15;33;11377239;97445;2303;2647;16;;;
Sul;RS;;43;;;;2020-08-16;34;11377239;97877;432;2689;42;;;
Sul;RS;;43;;;;2020-08-17;34;11377239;98007;130;2744;55;;;
Sul;RS;;43;;;;2020-08-18;34;11377239;101217;3210;2822;78;;;
Sul;RS;;43;;;;2020-08-19;34;11377239;103891;2674;2881;59;;;
Sul;RS;;43;;;;2020-08-20;34;11377239;104068;177;2948;67;;;
Sul;RS;;43;;;;2020-08-21;34;11377239;104335;267;2993;45;;;
Sul;RS;;43;;;;2020-08-22;34;11377239;108839;4504;3046;53;;;
Sul;RS;;43;;;;2020-08-23;35;11377239;109873;1034;3062;16;;;
Sul;RS;;43;;;;2020-08-24;35;11377239;109953;80;3102;40;;;
Sul;RS;;43;;;;2020-08-25;35;11377239;112763;2810;3161;59;;;
Sul;RS;;43;;;;2020-08-26;35;11377239;115984;3221;3235;74;;;
Sul;RS;;43;;;;2020-08-27;35;11377239;118315;2331;3275;40;;;
Sul;RS;;43;;;;2020-08-28;35;11377239;120739;2424;3323;48;;;
Sul;RS;;43;;;;2020-08-29;35;11377239;124416;3677;3385;62;;;
Sul;RS;;43;;;;2020-08-30;36;11377239;124482;66;3395;10;;;
Sul;RS;;43;;;;2020-08-31;36;11377239;125813;1331;3435;40;;;
Sul;RS;;43;;;;2020-09-01;36;11377239;127799;1986;3501;66;;;
Sul;RS;;43;;;;2020-09-02;36;11377239;131461;3662;3543;42;;;
Sul;RS;;43;;;;2020-09-03;36;11377239;134610;3149;3590;47;;;
Sul;RS;;43;;;;2020-09-04;36;11377239;137217;2607;3650;60;;;
Sul;RS;;43;;;;2020-09-05;36;11377239;143485;6268;3714;64;;;
Sul;RS;;43;;;;2020-09-06;37;11377239;143914;429;3739;25;;;
Sul;RS;;43;;;;2020-09-07;37;11377239;143952;38;3756;17;;;
Sul;RS;;43;;;;2020-09-08;37;11377239;144502;550;3800;44;;;
Sul;RS;;43;;;;2020-09-09;37;11377239;147576;3074;3882;82;;;
Sul;RS;;43;;;;2020-09-10;37;11377239;151392;3816;3929;47;;;
Sul;RS;;43;;;;2020-09-11;37;11377239;153475;2083;3997;68;;;
Sul;RS;;43;;;;2020-09-12;37;11377239;156264;2789;4039;42;;;
Sul;RS;;43;;;;2020-09-13;38;11377239;156903;639;4055;16;;;
Sul;RS;;43;;;;2020-09-14;38;11377239;157907;1004;4080;25;;;
Sul;RS;;43;;;;2020-09-15;38;11377239;160940;3033;4174;94;;;
Sul;RS;;43;;;;2020-09-16;38;11377239;164373;3433;4216;42;;;
Sul;RS;;43;;;;2020-09-17;38;11377239;167781;3408;4268;52;;;
Sul;RS;;43;;;;2020-09-18;38;11377239;170749;2968;4318;50;;;
Sul;RS;;43;;;;2020-09-19;38;11377239;174140;3391;4371;53;;;
Sul;RS;;43;;;;2020-09-20;39;11377239;174777;637;4384;13;;;
Sul;RS;;43;;;;2020-09-21;39;11377239;175349;572;4409;25;;;
Sul;RS;;43;;;;2020-09-22;39;11377239;177485;2136;4472;63;;;
Sul;RS;;43;;;;2020-09-23;39;11377239;179436;1951;4515;43;;;
Sul;RS;;43;;;;2020-09-24;39;11377239;181217;1781;4544;29;;;
Sul;RS;;43;;;;2020-09-25;39;11377239;183115;1898;4574;30;;;
Sul;RS;;43;;;;2020-09-26;39;11377239;185119;2004;4615;41;;;
Sul;RS;;43;;;;2020-09-27;40;11377239;185516;397;4627;12;;;
Sul;RS;;43;;;;2020-09-28;40;11377239;185778;262;4648;21;;;
Sul;RS;;43;;;;2020-09-29;40;11377239;188253;2475;4724;76;;;
Sul;RS;;43;;;;2020-09-30;40;11377239;190572;2319;4782;58;;;
Sul;RS;;43;;;;2020-10-01;40;11377239;197186;6614;4815;33;;;
Sul;RS;;43;;;;2020-10-02;40;11377239;200427;3241;4852;37;;;
Sul;RS;;43;;;;2020-10-03;40;11377239;202587;2160;4898;46;;;
Sul;RS;;43;;;;2020-10-04;41;11377239;202719;132;4908;10;;;
Sul;RS;;43;;;;2020-10-05;41;11377239;203497;778;4952;44;;;
Sul;RS;;43;;;;2020-10-06;41;11377239;205375;1878;4989;37;;;
Sul;RS;;43;;;;2020-10-07;41;11377239;207706;2331;5035;46;;;
Sul;RS;;43;;;;2020-10-08;41;11377239;209623;1917;5068;33;;;
Sul;RS;;43;;;;2020-10-09;41;11377239;211773;2150;5100;32;;;
Sul;RS;;43;;;;2020-10-10;41;11377239;213782;2009;5135;35;;;
Sul;RS;;43;;;;2020-10-11;42;11377239;214158;376;5141;6;;;
Sul;RS;;43;;;;2020-10-12;42;11377239;214584;426;5148;7;;;
Sul;RS;;43;;;;2020-10-13;42;11377239;214970;386;5167;19;;;
Sul;RS;;43;;;;2020-10-14;42;11377239;216932;1962;5237;70;;;
Sul;RS;;43;;;;2020-10-15;42;11377239;218835;1903;5282;45;;;
Sul;RS;;43;;;;2020-10-16;42;11377239;220563;1728;5312;30;;;
Sul;RS;;43;;;;2020-10-17;42;11377239;222692;2129;5342;30;;;
Sul;RS;;43;;;;2020-10-18;43;11377239;223016;324;5346;4;;;
Sul;RS;;43;;;;2020-10-19;43;11377239;224020;1004;5388;42;;;
Sul;RS;;43;;;;2020-10-20;43;11377239;225694;1674;5452;64;;;
Sul;RS;;43;;;;2020-10-21;43;11377239;227463;1769;5482;30;;;
Sul;RS;;43;;;;2020-10-22;43;11377239;228762;1299;5518;36;;;
Sul;RS;;43;;;;2020-10-23;43;11377239;230944;2182;5554;36;;;
Sul;RS;;43;;;;2020-10-24;43;11377239;234076;3132;5581;27;;;
Sul;RS;;43;;;;2020-10-25;44;11377239;234076;0;5581;0;;;
Sul;RS;;43;;;;2020-10-26;44;11377239;235673;1597;5615;34;;;
Sul;RS;;43;;;;2020-10-27;44;11377239;238396;2723;5665;50;;;
Sul;RS;;43;;;;2020-10-28;44;11377239;240694;2298;5699;34;;;
Sul;RS;;43;;;;2020-10-29;44;11377239;243402;2708;5729;30;;;
Sul;RS;;43;;;;2020-10-30;44;11377239;243402;0;5729;0;;;
Sul;RS;;43;;;;2020-10-31;44;11377239;247576;4174;5797;68;;;
Sul;RS;;43;;;;2020-11-01;45;11377239;248482;906;5804;7;;;
Sul;RS;;43;;;;2020-11-02;45;11377239;249437;955;5805;1;;;
Sul;RS;;43;;;;2020-11-03;45;11377239;250064;627;5844;39;;;
Sul;RS;;43;;;;2020-11-04;45;11377239;253272;3208;5903;59;;;
Sul;RS;;43;;;;2020-11-05;45;11377239;254828;1556;5954;51;;;
Sul;RS;;43;;;;2020-11-06;45;11377239;257785;2957;5973;19;;;
Sul;RS;;43;;;;2020-11-07;45;11377239;260188;2403;5990;17;;;
Sul;RS;;43;;;;2020-11-08;46;11377239;260898;710;5992;2;;;
Sul;RS;;43;;;;2020-11-09;46;11377239;261656;758;5997;5;;;
Sul;RS;;43;;;;2020-11-10;46;11377239;264576;2920;6001;4;;;
